,Concentration,Cell,Experimental,Ligand,Predicted,Animal
0,-14.2247,Ramos,0.0,hIL4,0.00023110204092291353,Human
1,-13.3216,Ramos,0.0,hIL4,0.0018458738471899031,Human
2,-12.4185,Ramos,0.00421297,hIL4,0.014579016514400795,Human
3,-11.5154,Ramos,0.1441065,hIL4,0.10583736840769298,Human
4,-10.6124,Ramos,0.7450629000000001,hIL4,0.48639005149281456,Human
5,-9.70927,Ramos,1.0326,hIL4,0.8836495827646079,Human
6,-8.80618,Ramos,1.046745,hIL4,0.9841093657946198,Human
7,-7.90309,Ramos,0.922063,hIL4,0.9982853442421429,Human
8,-7.0,Ramos,0.9974775,hIL4,1.0,Human
9,-14.2247,Ramos,0.0,hIL4,0.00023110204092291353,Human
10,-13.3216,Ramos,0.0,hIL4,0.0018458738471899031,Human
11,-12.4185,Ramos,0.00523566,hIL4,0.014579016514400795,Human
12,-11.5154,Ramos,0.1465092,hIL4,0.10583736840769298,Human
13,-10.6124,Ramos,0.7522217000000001,hIL4,0.48639005149281456,Human
14,-9.70927,Ramos,1.0438129999999999,hIL4,0.8836495827646079,Human
15,-8.80618,Ramos,1.101762,hIL4,0.9841093657946198,Human
16,-7.90309,Ramos,0.9844412,hIL4,0.9982853442421429,Human
17,-7.0,Ramos,1.019096,hIL4,1.0,Human
18,-13.6797,Ramos,0.03150859,hIL4,0.0008101254454874206,Human
19,-12.7255,Ramos,0.01470401,hIL4,0.007243492243639501,Human
20,-11.7712,Ramos,0.037237429999999995,hIL4,0.06162950414146583,Human
21,-10.817,Ramos,0.46288989999999997,hIL4,0.3715228170958812,Human
22,-9.86273,Ramos,1.053151,hIL4,0.8420141724076561,Human
23,-8.90849,Ramos,1.0812220000000001,hIL4,0.9798821621225078,Human
24,-7.95424,Ramos,1.010376,hIL4,0.9980298231411475,Human
25,-7.0,Ramos,1.0583069999999999,hIL4,1.0,Human
26,-13.6797,Ramos,0.02598342,hIL4,0.0008101254454874206,Human
27,-12.7255,Ramos,0.004775,hIL4,0.007243492243639501,Human
28,-11.7712,Ramos,0.03181264,hIL4,0.06162950414146583,Human
29,-10.817,Ramos,0.4510201,hIL4,0.3715228170958812,Human
30,-9.86273,Ramos,1.0893810000000002,hIL4,0.8420141724076561,Human
31,-8.90849,Ramos,1.128449,hIL4,0.9798821621225078,Human
32,-7.95424,Ramos,1.058623,hIL4,0.9980298231411475,Human
33,-7.0,Ramos,1.1301860000000001,hIL4,1.0,Human
34,-13.6797,Ramos,0.014945120000000001,hIL4,0.0008101254454874206,Human
35,-12.7255,Ramos,0.00043409000000000004,hIL4,0.007243492243639501,Human
36,-11.7712,Ramos,0.02337888,hIL4,0.06162950414146583,Human
37,-10.817,Ramos,0.44481879999999996,hIL4,0.3715228170958812,Human
38,-9.86273,Ramos,1.0534139999999999,hIL4,0.8420141724076561,Human
39,-8.90849,Ramos,1.075738,hIL4,0.9798821621225078,Human
40,-7.95424,Ramos,1.0026869999999999,hIL4,0.9980298231411475,Human
41,-7.0,Ramos,1.091366,hIL4,1.0,Human
42,-14.67969757,Ramos,0.03850394743,hIL4,8.107208735442842e-05,Human
43,-13.72545506,Ramos,0.0017201076200000001,hIL4,0.0007291760297767864,Human
44,-12.77121255,Ramos,0.0,hIL4,0.006524537604152112,Human
45,-11.81697004,Ramos,0.03047677855,hIL4,0.055808864587132086,Human
46,-10.86272753,Ramos,0.3777620959,hIL4,0.34728334732985777,Human
47,-9.908485019,Ramos,1.0510739649999998,hIL4,0.8274620660254456,Human
48,-8.954242509,Ramos,0.946015084,hIL4,0.9776592013516672,Human
49,-8.0,Ramos,1.002910951,hIL4,0.9977741297352821,Human
50,-14.67969757,Ramos,0.01240457459,hIL4,8.107208735442842e-05,Human
51,-13.72545506,Ramos,0.09027870927000001,hIL4,0.0007291760297767864,Human
52,-12.77121255,Ramos,0.0038665881299999997,hIL4,0.006524537604152112,Human
53,-11.81697004,Ramos,0.02885069604,hIL4,0.055808864587132086,Human
54,-10.86272753,Ramos,0.3464357989,hIL4,0.34728334732985777,Human
55,-9.908485019,Ramos,1.070625011,hIL4,0.8274620660254456,Human
56,-8.954242509,Ramos,0.9727880841,hIL4,0.9776592013516672,Human
57,-8.0,Ramos,0.9615207414,hIL4,0.9977741297352821,Human
58,-14.67969757,Ramos,0.00533624154,hIL4,8.107208735442842e-05,Human
59,-13.72545506,Ramos,0.08565979856,hIL4,0.0007291760297767864,Human
60,-12.77121255,Ramos,0.00176708326,hIL4,0.006524537604152112,Human
61,-11.81697004,Ramos,0.01786328724,hIL4,0.055808864587132086,Human
62,-10.86272753,Ramos,0.36932040190000004,hIL4,0.34728334732985777,Human
63,-9.908485019,Ramos,1.065656183,hIL4,0.8274620660254456,Human
64,-8.954242509,Ramos,0.9808361861,hIL4,0.9776592013516672,Human
65,-8.0,Ramos,0.9485737947,hIL4,0.9977741297352821,Human
0,-14.2247,Ramos,0.0,hNeo4,1.4309379273068448e-05,Human
1,-13.3216,Ramos,0.0,hNeo4,0.00011446749906918427,Human
2,-12.4185,Ramos,0.0,hNeo4,0.0009151104310025118,Human
3,-11.5154,Ramos,0.00232776,hNeo4,0.007279671934586917,Human
4,-10.6124,Ramos,0.07662714,hNeo4,0.05570696384982894,Human
5,-9.70927,Ramos,0.6123836,hNeo4,0.3311119490504842,Human
6,-8.80618,Ramos,1.048193,hNeo4,0.8665844507803193,Human
7,-7.90309,Ramos,1.042433,hNeo4,1.086135989985004,Human
8,-7.0,Ramos,1.057231,hNeo4,1.1215495591373612,Human
9,-14.2247,Ramos,0.0,hNeo4,1.4309379273068448e-05,Human
10,-13.3216,Ramos,0.0,hNeo4,0.00011446749906918427,Human
11,-12.4185,Ramos,0.0,hNeo4,0.0009151104310025118,Human
12,-11.5154,Ramos,0.0,hNeo4,0.007279671934586917,Human
13,-10.6124,Ramos,0.07988621,hNeo4,0.05570696384982894,Human
14,-9.70927,Ramos,0.6227892,hNeo4,0.3311119490504842,Human
15,-8.80618,Ramos,0.9892588999999999,hNeo4,0.8665844507803193,Human
16,-7.90309,Ramos,1.039882,hNeo4,1.086135989985004,Human
17,-7.0,Ramos,0.9872504999999999,hNeo4,1.1215495591373612,Human
18,-13.67969757,Ramos,0.0,hNeo4,5.0189098781999185e-05,Human
19,-12.72545506,Ramos,0.00498390156,hNeo4,0.00045154101206228316,Human
20,-11.77121255,Ramos,0.0,hNeo4,0.004050884294522318,Human
21,-10.81697004,Ramos,0.0275658272,hNeo4,0.03543885495576443,Human
22,-9.862727528,Ramos,0.2882282892,hNeo4,0.25483852544270325,Human
23,-8.908485019,Ramos,0.9678031138000001,hNeo4,0.8164799302850614,Human
24,-7.954242509,Ramos,1.034402152,hNeo4,1.0812456686987362,Human
25,-7.0,Ramos,1.0275217220000001,hNeo4,1.1215495591373612,Human
26,-13.67969757,Ramos,0.0,hNeo4,5.0189098781999185e-05,Human
27,-12.72545506,Ramos,0.09286809861,hNeo4,0.00045154101206228316,Human
28,-11.77121255,Ramos,0.0,hNeo4,0.004050884294522318,Human
29,-10.81697004,Ramos,0.01576378237,hNeo4,0.03543885495576443,Human
30,-9.862727528,Ramos,0.30353591609999997,hNeo4,0.25483852544270325,Human
31,-8.908485019,Ramos,0.9351369635000001,hNeo4,0.8164799302850614,Human
32,-7.954242509,Ramos,1.012888627,hNeo4,1.0812456686987362,Human
33,-7.0,Ramos,1.030244534,hNeo4,1.1215495591373612,Human
34,-13.67969757,Ramos,0.0,hNeo4,5.0189098781999185e-05,Human
35,-12.72545506,Ramos,0.07173308295,hNeo4,0.00045154101206228316,Human
36,-11.77121255,Ramos,0.0,hNeo4,0.004050884294522318,Human
37,-10.81697004,Ramos,0.0034466871599999997,hNeo4,0.03543885495576443,Human
38,-9.862727528,Ramos,0.3071750579,hNeo4,0.25483852544270325,Human
39,-8.908485019,Ramos,0.8816695729,hNeo4,0.8164799302850614,Human
40,-7.954242509,Ramos,1.000851466,hNeo4,1.0812456686987362,Human
41,-7.0,Ramos,1.003580822,hNeo4,1.1215495591373612,Human
0,-13.6797,Ramos,0.02406111,hIL13,2.0914888377760252e-09,Human
1,-12.7255,Ramos,0.0137492,hIL13,1.882155401761806e-08,Human
2,-11.7712,Ramos,0.01814131,hIL13,1.694161564287884e-07,Human
3,-10.817,Ramos,0.0040101799999999995,hIL13,1.5245755152314462e-06,Human
4,-9.86273,Ramos,0.00190961,hIL13,1.3720375099363846e-05,Human
5,-8.90849,Ramos,0.0024825,hIL13,0.00012334730848790847,Human
6,-7.95424,Ramos,0.0,hIL13,0.0010992998457843976,Human
7,-7.0,Ramos,0.0,hIL13,0.00909407498865961,Human
8,-13.6797,Ramos,0.02499121,hIL13,2.0914888377760252e-09,Human
9,-12.7255,Ramos,0.01258863,hIL13,1.882155401761806e-08,Human
10,-11.7712,Ramos,0.004775,hIL13,1.694161564287884e-07,Human
11,-10.817,Ramos,0.0,hIL13,1.5245755152314462e-06,Human
12,-9.86273,Ramos,0.0,hIL13,1.3720375099363846e-05,Human
13,-8.90849,Ramos,0.00948798,hIL13,0.00012334730848790847,Human
14,-7.95424,Ramos,0.00266656,hIL13,0.0010992998457843976,Human
15,-7.0,Ramos,0.00675941,hIL13,0.00909407498865961,Human
16,-13.6797,Ramos,0.0013022700000000001,hIL13,2.0914888377760252e-09,Human
17,-12.7255,Ramos,0.0,hIL13,1.882155401761806e-08,Human
18,-11.7712,Ramos,0.0,hIL13,1.694161564287884e-07,Human
19,-10.817,Ramos,0.0,hIL13,1.5245755152314462e-06,Human
20,-9.86273,Ramos,0.0,hIL13,1.3720375099363846e-05,Human
21,-8.90849,Ramos,0.0,hIL13,0.00012334730848790847,Human
22,-7.95424,Ramos,0.0,hIL13,0.0010992998457843976,Human
23,-7.0,Ramos,0.00502305,hIL13,0.00909407498865961,Human
24,-13.67969757,Ramos,0.0,hIL13,2.091500540277899e-09,Human
25,-12.72545506,Ramos,0.00471926962,hIL13,1.8823501738066172e-08,Human
26,-11.77121255,Ramos,0.00269042473,hIL13,1.694112608141065e-07,Human
27,-10.81697004,Ramos,0.01354033432,hIL13,1.5246806907830939e-06,Human
28,-9.862727528,Ramos,0.00736558903,hIL13,1.3720453185116359e-05,Human
29,-8.908485019,Ramos,0.01151148944,hIL13,0.00012334872144348979,Human
30,-7.954242509,Ramos,0.0033078992600000003,hIL13,0.0010992935647395898,Human
31,-7.0,Ramos,0.022008556430000003,hIL13,0.00909407498865961,Human
32,-13.67969757,Ramos,0.0,hIL13,2.091500540277899e-09,Human
33,-12.72545506,Ramos,0.08908898985000001,hIL13,1.8823501738066172e-08,Human
34,-11.77121255,Ramos,0.0012072152999999999,hIL13,1.694112608141065e-07,Human
35,-10.81697004,Ramos,0.0,hIL13,1.5246806907830939e-06,Human
36,-9.862727528,Ramos,0.0024669182200000002,hIL13,1.3720453185116359e-05,Human
37,-8.908485019,Ramos,0.0091153503,hIL13,0.00012334872144348979,Human
38,-7.954242509,Ramos,0.00526625804,hIL13,0.0010992935647395898,Human
39,-7.0,Ramos,0.00400655512,hIL13,0.00909407498865961,Human
40,-13.67969757,Ramos,0.00162711627,hIL13,2.091500540277899e-09,Human
41,-12.72545506,Ramos,0.08579976556,hIL13,1.8823501738066172e-08,Human
42,-11.77121255,Ramos,0.0,hIL13,1.694112608141065e-07,Human
43,-10.81697004,Ramos,0.0,hIL13,1.5246806907830939e-06,Human
44,-9.862727528,Ramos,0.0,hIL13,1.3720453185116359e-05,Human
45,-8.908485019,Ramos,0.01289445906,hIL13,0.00012334872144348979,Human
46,-7.954242509,Ramos,0.0,hIL13,0.0010992935647395898,Human
47,-7.0,Ramos,0.008905399809999999,hIL13,0.00909407498865961,Human
0,-13.2247,Macrophage,0.00902542,hIL4,0.0023260418243426367,Human
1,-12.6227,Macrophage,0.00071806,hIL4,0.009238991165567555,Human
2,-12.0206,Macrophage,0.00668345,hIL4,0.03597102447297623,Human
3,-11.4185,Macrophage,0.07263419,hIL4,0.1299914314164697,Human
4,-10.8165,Macrophage,0.38338700000000003,hIL4,0.37497611159030214,Human
5,-10.2144,Macrophage,0.8107301,hIL4,0.7091683075745331,Human
6,-9.61236,Macrophage,0.9574788,hIL4,0.9123384259025942,Human
7,-9.0103,Macrophage,0.9212224,hIL4,0.982257043606852,Human
8,-8.40824,Macrophage,0.932623,hIL4,0.9994909692986289,Human
9,-7.80618,Macrophage,0.9297065999999999,hIL4,0.9961225746473287,Human
10,-7.20412,Macrophage,0.9661175,hIL4,0.9658919337386082,Human
11,-6.60206,Macrophage,1.0382989999999999,hIL4,0.8637203095005639,Human
12,-13.2247,Macrophage,0.01644902,hIL4,0.0023260418243426367,Human
13,-12.6227,Macrophage,0.00237511,hIL4,0.009238991165567555,Human
14,-12.0206,Macrophage,0.00745674,hIL4,0.03597102447297623,Human
15,-11.4185,Macrophage,0.07935078,hIL4,0.1299914314164697,Human
16,-10.8165,Macrophage,0.37649360000000004,hIL4,0.37497611159030214,Human
17,-10.2144,Macrophage,0.8291343999999999,hIL4,0.7091683075745331,Human
18,-9.61236,Macrophage,0.958716,hIL4,0.9123384259025942,Human
19,-9.0103,Macrophage,1.001954,hIL4,0.982257043606852,Human
20,-8.40824,Macrophage,0.9649466,hIL4,0.9994909692986289,Human
21,-7.80618,Macrophage,0.9964085,hIL4,0.9961225746473287,Human
22,-7.20412,Macrophage,1.057167,hIL4,0.9658919337386082,Human
23,-6.60206,Macrophage,1.0189,hIL4,0.8637203095005639,Human
24,-13.2247,Macrophage,0.01644902,hIL4,0.0023260418243426367,Human
25,-12.6227,Macrophage,0.00237511,hIL4,0.009238991165567555,Human
26,-12.0206,Macrophage,0.00745674,hIL4,0.03597102447297623,Human
27,-11.4185,Macrophage,0.07935078,hIL4,0.1299914314164697,Human
28,-10.8165,Macrophage,0.37649360000000004,hIL4,0.37497611159030214,Human
29,-10.2144,Macrophage,0.8291343999999999,hIL4,0.7091683075745331,Human
30,-9.61236,Macrophage,0.958716,hIL4,0.9123384259025942,Human
31,-9.0103,Macrophage,1.001954,hIL4,0.982257043606852,Human
32,-8.40824,Macrophage,0.9649466,hIL4,0.9994909692986289,Human
33,-7.80618,Macrophage,0.9964085,hIL4,0.9961225746473287,Human
34,-7.20412,Macrophage,1.057167,hIL4,0.9658919337386082,Human
35,-6.60206,Macrophage,1.0189,hIL4,0.8637203095005639,Human
36,-13.00336125,Macrophage,0.02782013215,hIL4,0.003866261400680242,Human
37,-12.22521,Macrophage,0.03341982541,hIL4,0.022761437051128094,Human
38,-11.44705875,Macrophage,0.05695993723,hIL4,0.12272470037991552,Human
39,-10.6689075,Macrophage,0.3662627397,hIL4,0.45786324646039905,Human
40,-9.890756252,Macrophage,0.8179475519,hIL4,0.8402733507075402,Human
41,-9.112605002,Macrophage,0.9944627237,hIL4,0.9757316501010634,Human
42,-8.334453751,Macrophage,1.029808558,hIL4,1.0,Human
43,-7.556302501,Macrophage,1.052028997,hIL4,0.9884154894427816,Human
44,-13.00336125,Macrophage,0.025822789319999997,hIL4,0.003866261400680242,Human
45,-12.22521,Macrophage,0.02689279441,hIL4,0.022761437051128094,Human
46,-11.44705875,Macrophage,0.03948318755,hIL4,0.12272470037991552,Human
47,-10.6689075,Macrophage,0.4049255901,hIL4,0.45786324646039905,Human
48,-9.890756252,Macrophage,0.9188133643999999,hIL4,0.8402733507075402,Human
49,-9.112605002,Macrophage,0.9178503598000001,hIL4,0.9757316501010634,Human
50,-8.334453751,Macrophage,0.9816226627,hIL4,1.0,Human
51,-7.556302501,Macrophage,0.9365397819000001,hIL4,0.9884154894427816,Human
52,-13.00336125,Macrophage,0.022862441929999998,hIL4,0.003866261400680242,Human
53,-12.22521,Macrophage,0.0238254465,hIL4,0.022761437051128094,Human
54,-11.44705875,Macrophage,0.04633122007,hIL4,0.12272470037991552,Human
55,-10.6689075,Macrophage,0.3984698927,hIL4,0.45786324646039905,Human
56,-9.890756252,Macrophage,0.9307260876,hIL4,0.8402733507075402,Human
57,-9.112605002,Macrophage,0.7735780078000001,hIL4,0.9757316501010634,Human
58,-8.334453751,Macrophage,0.9607575636,hIL4,1.0,Human
59,-7.556302501,Macrophage,0.9664999242000001,hIL4,0.9884154894427816,Human
60,-13.00336125,Macrophage,0.08306106531999999,hIL4,0.003866261400680242,Human
61,-12.22521,Macrophage,0.058999599500000006,hIL4,0.022761437051128094,Human
62,-11.44705875,Macrophage,0.07597858393,hIL4,0.12272470037991552,Human
63,-10.6689075,Macrophage,0.3156130773,hIL4,0.45786324646039905,Human
64,-9.890756252,Macrophage,0.8729158323,hIL4,0.8402733507075402,Human
65,-9.112605002,Macrophage,1.0688223270000001,hIL4,0.9757316501010634,Human
66,-8.334453751,Macrophage,0.9776986151,hIL4,1.0,Human
67,-7.556302501,Macrophage,0.9989144410999999,hIL4,0.9884154894427816,Human
68,-13.00336125,Macrophage,0.07885584199000001,hIL4,0.003866261400680242,Human
69,-12.22521,Macrophage,0.0554583588,hIL4,0.022761437051128094,Human
70,-11.44705875,Macrophage,0.07057186822,hIL4,0.12272470037991552,Human
71,-10.6689075,Macrophage,0.317288843,hIL4,0.45786324646039905,Human
72,-9.890756252,Macrophage,0.8476844923,hIL4,0.8402733507075402,Human
73,-9.112605002,Macrophage,1.043907169,hIL4,0.9757316501010634,Human
74,-8.334453751,Macrophage,0.9847178601000001,hIL4,1.0,Human
75,-7.556302501,Macrophage,1.021268523,hIL4,0.9884154894427816,Human
76,-13.00336125,Macrophage,0.07781244072,hIL4,0.003866261400680242,Human
77,-12.22521,Macrophage,0.044581690939999995,hIL4,0.022761437051128094,Human
78,-11.44705875,Macrophage,0.06782108303,hIL4,0.12272470037991552,Human
79,-10.6689075,Macrophage,0.2894015725,hIL4,0.45786324646039905,Human
80,-9.890756252,Macrophage,0.8356695685,hIL4,0.8402733507075402,Human
81,-9.112605002,Macrophage,0.9033641787000001,hIL4,0.9757316501010634,Human
82,-8.334453751,Macrophage,1.004921903,hIL4,1.0,Human
83,-7.556302501,Macrophage,1.012478658,hIL4,0.9884154894427816,Human
84,-13.00336125,Macrophage,0.04520969751,hIL4,0.003866261400680242,Human
85,-12.22521,Macrophage,0.00621184453,hIL4,0.022761437051128094,Human
86,-11.44705875,Macrophage,0.05893229624,hIL4,0.12272470037991552,Human
87,-10.6689075,Macrophage,0.407437404,hIL4,0.45786324646039905,Human
88,-9.890756252,Macrophage,0.8511449507000001,hIL4,0.8402733507075402,Human
89,-9.112605002,Macrophage,0.9412740012,hIL4,0.9757316501010634,Human
90,-8.334453751,Macrophage,0.9779796606,hIL4,1.0,Human
91,-7.556302501,Macrophage,1.032442179,hIL4,0.9884154894427816,Human
92,-13.00336125,Macrophage,0.03069247167,hIL4,0.003866261400680242,Human
93,-12.22521,Macrophage,0.00706759679,hIL4,0.022761437051128094,Human
94,-11.44705875,Macrophage,0.05835160721,hIL4,0.12272470037991552,Human
95,-10.6689075,Macrophage,0.42467469950000003,hIL4,0.45786324646039905,Human
96,-9.890756252,Macrophage,0.8742808243,hIL4,0.8402733507075402,Human
97,-9.112605002,Macrophage,0.9823195470999999,hIL4,0.9757316501010634,Human
98,-8.334453751,Macrophage,1.037087692,hIL4,1.0,Human
99,-7.556302501,Macrophage,0.9524904683,hIL4,0.9884154894427816,Human
0,-12.6227,Macrophage,0.01004175,hNeo4,0.0001592360538584437,Human
1,-12.0206,Macrophage,0.0,hNeo4,0.0006360342483945042,Human
2,-11.4185,Macrophage,0.0,hNeo4,0.002528987322188998,Human
3,-10.8165,Macrophage,0.0,hNeo4,0.009875755831399055,Human
4,-10.2144,Macrophage,0.00257396,hNeo4,0.036097187985083025,Human
5,-9.61236,Macrophage,0.02073527,hNeo4,0.10733345816749648,Human
6,-9.0103,Macrophage,0.07946125,hNeo4,0.2118678964590368,Human
7,-8.40824,Macrophage,0.1563264,hNeo4,0.2800553381575996,Human
8,-7.80618,Macrophage,0.17755880000000002,hNeo4,0.30455654958191586,Human
9,-7.20412,Macrophage,0.2432002,hNeo4,0.31135139150273794,Human
10,-6.60206,Macrophage,0.2492098,hNeo4,0.31303588851268754,Human
11,-6.0,Macrophage,0.2788821,hNeo4,0.31321202619796695,Human
12,-12.6227,Macrophage,0.0067718299999999995,hNeo4,0.0001592360538584437,Human
13,-12.0206,Macrophage,0.0,hNeo4,0.0006360342483945042,Human
14,-11.4185,Macrophage,0.0,hNeo4,0.002528987322188998,Human
15,-10.8165,Macrophage,0.0,hNeo4,0.009875755831399055,Human
16,-10.2144,Macrophage,0.0,hNeo4,0.036097187985083025,Human
17,-9.61236,Macrophage,0.00904751,hNeo4,0.10733345816749648,Human
18,-9.0103,Macrophage,0.057389289999999996,hNeo4,0.2118678964590368,Human
19,-8.40824,Macrophage,0.1370162,hNeo4,0.2800553381575996,Human
20,-7.80618,Macrophage,0.19006409999999999,hNeo4,0.30455654958191586,Human
21,-7.20412,Macrophage,0.2265192,hNeo4,0.31135139150273794,Human
22,-6.60206,Macrophage,0.2559706,hNeo4,0.31303588851268754,Human
23,-6.0,Macrophage,0.2502041,hNeo4,0.31321202619796695,Human
24,-12.6227,Macrophage,0.00451823,hNeo4,0.0001592360538584437,Human
25,-12.0206,Macrophage,0.0,hNeo4,0.0006360342483945042,Human
26,-11.4185,Macrophage,0.0,hNeo4,0.002528987322188998,Human
27,-10.8165,Macrophage,0.0,hNeo4,0.009875755831399055,Human
28,-10.2144,Macrophage,0.0,hNeo4,0.036097187985083025,Human
29,-9.61236,Macrophage,0.010108029999999999,hNeo4,0.10733345816749648,Human
30,-9.0103,Macrophage,0.06430473,hNeo4,0.2118678964590368,Human
31,-8.40824,Macrophage,0.1276263,hNeo4,0.2800553381575996,Human
32,-7.80618,Macrophage,0.17470870000000002,hNeo4,0.30455654958191586,Human
33,-7.20412,Macrophage,0.221526,hNeo4,0.31135139150273794,Human
34,-6.60206,Macrophage,0.23776509999999998,hNeo4,0.31303588851268754,Human
35,-6.0,Macrophage,0.26525010000000004,hNeo4,0.31321202619796695,Human
36,-11.44705875,Macrophage,0.01201972376,hNeo4,0.00236924939960485,Human
37,-10.6689075,Macrophage,0.01094971868,hNeo4,0.013698229875170765,Human
38,-9.890756252,Macrophage,0.02578712249,hNeo4,0.06746095907988457,Human
39,-9.112605002,Macrophage,0.03748584472,hNeo4,0.1950483782448488,Human
40,-8.334453751,Macrophage,0.08506540405999999,hNeo4,0.2848296246687767,Human
41,-7.556302501,Macrophage,0.168632801,hNeo4,0.3084888905818441,Human
42,-6.77815125,Macrophage,0.1697384729,hNeo4,0.3127721657317481,Human
43,-6.0,Macrophage,0.19042523790000002,hNeo4,0.31321202619796695,Human
44,-11.44705875,Macrophage,0.01387439924,hNeo4,0.00236924939960485,Human
45,-10.6689075,Macrophage,0.0138387324,hNeo4,0.013698229875170765,Human
46,-9.890756252,Macrophage,0.01747674968,hNeo4,0.06746095907988457,Human
47,-9.112605002,Macrophage,0.02660745972,hNeo4,0.1950483782448488,Human
48,-8.334453751,Macrophage,0.1117441975,hNeo4,0.2848296246687767,Human
49,-7.556302501,Macrophage,0.1526897253,hNeo4,0.3084888905818441,Human
50,-6.77815125,Macrophage,0.16089309759999998,hNeo4,0.3127721657317481,Human
51,-6.0,Macrophage,0.17230648510000002,hNeo4,0.31321202619796695,Human
52,-11.44705875,Macrophage,0.005920694789999999,hNeo4,0.00236924939960485,Human
53,-10.6689075,Macrophage,0.00920204371,hNeo4,0.013698229875170765,Human
54,-9.890756252,Macrophage,0.01647807827,hNeo4,0.06746095907988457,Human
55,-9.112605002,Macrophage,0.02910413824,hNeo4,0.1950483782448488,Human
56,-8.334453751,Macrophage,0.06230996264,hNeo4,0.2848296246687767,Human
57,-7.556302501,Macrophage,0.1326449634,hNeo4,0.3084888905818441,Human
58,-6.77815125,Macrophage,0.1596804251,hNeo4,0.3127721657317481,Human
59,-6.0,Macrophage,0.1634967766,hNeo4,0.31321202619796695,Human
60,-11.44705875,Macrophage,0.0,hNeo4,0.00236924939960485,Human
61,-10.6689075,Macrophage,0.0,hNeo4,0.013698229875170765,Human
62,-9.890756252,Macrophage,0.0,hNeo4,0.06746095907988457,Human
63,-9.112605002,Macrophage,0.0,hNeo4,0.1950483782448488,Human
64,-8.334453751,Macrophage,0.0,hNeo4,0.2848296246687767,Human
65,-7.556302501,Macrophage,0.038467568540000004,hNeo4,0.3084888905818441,Human
66,-6.77815125,Macrophage,0.07565848414000001,hNeo4,0.3127721657317481,Human
67,-6.0,Macrophage,0.07841336678000001,hNeo4,0.31321202619796695,Human
68,-11.44705875,Macrophage,0.0,hNeo4,0.00236924939960485,Human
69,-10.6689075,Macrophage,0.0,hNeo4,0.013698229875170765,Human
70,-9.890756252,Macrophage,0.0,hNeo4,0.06746095907988457,Human
71,-9.112605002,Macrophage,0.0,hNeo4,0.1950483782448488,Human
72,-8.334453751,Macrophage,0.0,hNeo4,0.2848296246687767,Human
73,-7.556302501,Macrophage,0.034839186529999996,hNeo4,0.3084888905818441,Human
74,-6.77815125,Macrophage,0.05721420892,hNeo4,0.3127721657317481,Human
75,-6.0,Macrophage,0.06195126321,hNeo4,0.31321202619796695,Human
76,-11.44705875,Macrophage,0.0,hNeo4,0.00236924939960485,Human
77,-10.6689075,Macrophage,0.0,hNeo4,0.013698229875170765,Human
78,-9.890756252,Macrophage,0.0,hNeo4,0.06746095907988457,Human
79,-9.112605002,Macrophage,0.0,hNeo4,0.1950483782448488,Human
80,-8.334453751,Macrophage,0.0,hNeo4,0.2848296246687767,Human
81,-7.556302501,Macrophage,0.03016932449,hNeo4,0.3084888905818441,Human
82,-6.77815125,Macrophage,0.0381987995,hNeo4,0.3127721657317481,Human
83,-6.0,Macrophage,0.034872782660000004,hNeo4,0.31321202619796695,Human
84,-10.6689075,Macrophage,0.0,hNeo4,0.013698229875170765,Human
85,-9.890756252,Macrophage,0.0,hNeo4,0.06746095907988457,Human
86,-9.112605002,Macrophage,0.02564964586,hNeo4,0.1950483782448488,Human
87,-8.334453751,Macrophage,0.1528511067,hNeo4,0.2848296246687767,Human
88,-7.556302501,Macrophage,0.22886024500000002,hNeo4,0.3084888905818441,Human
89,-6.77815125,Macrophage,0.2713116696,hNeo4,0.3127721657317481,Human
90,-6.0,Macrophage,0.2454862889,hNeo4,0.31321202619796695,Human
91,-10.6689075,Macrophage,0.0,hNeo4,0.013698229875170765,Human
92,-9.890756252,Macrophage,0.0,hNeo4,0.06746095907988457,Human
93,-9.112605002,Macrophage,0.03558248458,hNeo4,0.1950483782448488,Human
94,-8.334453751,Macrophage,0.15881081,hNeo4,0.2848296246687767,Human
95,-7.556302501,Macrophage,0.2581391973,hNeo4,0.3084888905818441,Human
96,-6.77815125,Macrophage,0.2723202347,hNeo4,0.3127721657317481,Human
97,-6.0,Macrophage,0.29197197410000003,hNeo4,0.31321202619796695,Human
0,-13.00336125,Macrophage,0.021462572299999996,hIL13,0.00021374332796922067,Human
1,-12.22521,Macrophage,0.0,hIL13,0.0012806029692645734,Human
2,-11.44705875,Macrophage,0.0,hIL13,0.00761743745559366,Human
3,-10.6689075,Macrophage,0.0,hIL13,0.04345867628977761,Human
4,-9.890756252,Macrophage,0.2736344257,hIL13,0.20137183335378267,Human
5,-9.112605002,Macrophage,0.7841212112,hIL13,0.5103735647161105,Human
6,-8.334453751,Macrophage,0.9303631599000001,hIL13,0.6834591011610291,Human
7,-7.556302501,Macrophage,0.8783762101000001,hIL13,0.7093305176918155,Human
8,-13.00336125,Macrophage,0.00994047937,hIL13,0.00021374332796922067,Human
9,-12.22521,Macrophage,0.0,hIL13,0.0012806029692645734,Human
10,-11.44705875,Macrophage,0.0,hIL13,0.00761743745559366,Human
11,-10.6689075,Macrophage,0.0,hIL13,0.04345867628977761,Human
12,-9.890756252,Macrophage,0.2699363534,hIL13,0.20137183335378267,Human
